reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,bank
e353e42a-0ba2-423f-9f9a-4ba34cded129,Nahom Assefa,https://play-lh.googleusercontent.com/a-/ALV-UjUIgXM06lGjIKGcU1GRgzsntx_OozX7t5YXbkqkvfvjuINhXkw,poor app all of you guys delete CBE and download BOA,1,1,5.2.1,2025-09-27 08:57:58,,,5.2.1,Commercial Bank of Ethiopia
cf3fb51e-53d0-46d9-baf2-20e03d419812,Zeyd Khan,https://play-lh.googleusercontent.com/a/ACg8ocIKZyS6lsDPDsPYyUKOZMJQuBCjnZ3FLlMbT5BlC5S8A-AGMQ=mo,niceapp,5,0,5.2.1,2025-09-27 06:23:26,,,5.2.1,Commercial Bank of Ethiopia
850e5fff-c620-45ca-bdb0-23f931714542,Mohammed Saydi,https://play-lh.googleusercontent.com/a-/ALV-UjW25CQgcACDabaayYWSM3_U-BAHRI3qz12wsHdcF3k9mD2UxcdJ,good,5,1,5.2.1,2025-09-26 20:08:50,,,5.2.1,Commercial Bank of Ethiopia
e808d9ae-aa8f-4657-ab6e-1771c331c10c,ROBA KEYIS,https://play-lh.googleusercontent.com/a/ACg8ocLFQpBj812PC_r707y3-p__Nu6AvSaUgb97Yhs0z55YSvU3lQ=mo,good,5,0,5.2.1,2025-09-25 22:12:30,,,5.2.1,Commercial Bank of Ethiopia
dc02a903-4af0-41a4-8644-bb6fbe3d7e63,Adanech Argeta,https://play-lh.googleusercontent.com/a/ACg8ocJJnkoHNvqDbl6IehA0TJ-si00D8s3b0kveLLJ40VUu6c6hnQ=mo,good,5,0,,2025-09-25 21:00:22,,,,Commercial Bank of Ethiopia
34782f5c-6307-4491-a204-72dbcf944478,tadesse debelie,https://play-lh.googleusercontent.com/a-/ALV-UjW7BkfHPb1IOKqLT-z4NS0mHaqi-XkxNawj0wv6l0Itinc-KcFB,the best app of all,5,1,5.2.1,2025-09-25 18:04:09,,,5.2.1,Commercial Bank of Ethiopia
519a154f-9f37-4913-b729-d8c9a9c0b92d,Naziif. Abtamaam,https://play-lh.googleusercontent.com/a/ACg8ocIyg4Fv5PBFf3rEX5h1Ne6TiQXW57SKc5iJC315N_Mqj7BpBQ=mo,❤️,5,0,,2025-09-25 12:39:28,,,,Commercial Bank of Ethiopia
6c72590a-6064-4aac-a5b5-a23df953162d,Bashir Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocLd-ZhFOaWiimV0mQJmTD5OJQv5f4QpAOsTdzOYmCG8k1BfmQ=mo,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,63,5.2.1,2025-09-24 17:27:11,,,5.2.1,Commercial Bank of Ethiopia
b568b193-afdf-49a2-8263-928754b4772c,Usama Hasan,https://play-lh.googleusercontent.com/a/ACg8ocKyMnJyi1r1XriD6J9b4CerJMMQ0uDrNq3sui3vjWmpKxB7Rw=mo,Juhaar,5,0,5.2.1,2025-09-24 17:20:31,,,5.2.1,Commercial Bank of Ethiopia
e5929d0e-5db5-4d8f-9fef-0c5486213308,Neja,https://play-lh.googleusercontent.com/a-/ALV-UjX16peXOEeCkGDCrY8coaYPEn8iQ1_B5fZtNu9nKi-obruJsJs,I am using CBE app very fantastic.,5,0,5.2.1,2025-09-24 13:57:13,,,5.2.1,Commercial Bank of Ethiopia
64181769-8dc3-4814-9f08-cf2ba3ae5305,Momina Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjUGpNklRgLyZ-2y68Bdk6Vl-9_FJJu2GkI2KMVxImToUxEoLzPx,bist app tankyou,4,0,,2025-09-23 20:31:06,,,,Commercial Bank of Ethiopia
ae6518d4-a242-41d5-81ca-90dfc9824d84,Abdi Dek Muhumed,https://play-lh.googleusercontent.com/a/ACg8ocK9IctR-x4QeQSCy05zxzWPMibTdUy4y9CQUaJ3q2_EwY4YLJg=mo,this is very useful and consistent app,5,0,5.2.1,2025-09-23 16:54:10,,,5.2.1,Commercial Bank of Ethiopia
175e9e6c-3ed2-4cbb-900b-3d49a2f72216,Abdulkedir Woliyi,https://play-lh.googleusercontent.com/a-/ALV-UjUYYCYxsgWd343LR9RPQWoP3iZI6cNFwXYDIYMQUiop64EtNSeS,"this application provides timely service in a good, fast and reliable manner.",5,2,5.2.1,2025-09-23 16:23:26,,,5.2.1,Commercial Bank of Ethiopia
5a8b2a20-8119-4309-85a6-389188e4b37e,getnet moges,https://play-lh.googleusercontent.com/a/ACg8ocKT91SJ6icKD3DNFItYpsWpb09TKwibRz_O588dJzDpMqr8WQ=mo,So good,5,0,5.2.1,2025-09-23 15:31:47,,,5.2.1,Commercial Bank of Ethiopia
4997b3bc-486e-4392-abb9-bea943f100d5,Muktar Heyru,https://play-lh.googleusercontent.com/a/ACg8ocL7d3IOoBg7QZNewfvfM3JJvB3lykwa3yz6DcuwUxjLYmLetA=mo,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,9,5.2.1,2025-09-23 08:32:51,,,5.2.1,Commercial Bank of Ethiopia
ceca6531-d52e-4f24-b61a-1f804b5897b2,Nathnael Dereje,https://play-lh.googleusercontent.com/a/ACg8ocJJp09pvblSEPSd9mFrf0XIJWESkt8PSaymjtRjtMFo3TokC3I=mo,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,34,5.2.1,2025-09-22 15:21:18,,,5.2.1,Commercial Bank of Ethiopia
50b3ec22-c555-40a9-bc10-7f72fb5a81c2,Kiya Ketema,https://play-lh.googleusercontent.com/a/ACg8ocLCYT-xFsztqpcGx3xxOytFaNOMSlnn8QvKzyHl-dMEOAe-=mo,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,10,5.2.1,2025-09-22 14:19:44,,,5.2.1,Commercial Bank of Ethiopia
4cc29da3-9526-44f0-a60f-e4e8cbca0889,Sam G Terie,https://play-lh.googleusercontent.com/a-/ALV-UjUy_V1B2SDzTqhSKiyt_U48oyFA39xEqn0hs3l2YsM5RuPBd-IM,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,19,5.2.1,2025-09-21 22:07:25,,,5.2.1,Commercial Bank of Ethiopia
2b8e0e28-3c61-48e8-bba0-961d4e029d8c,Muhyadin Abdulahi,https://play-lh.googleusercontent.com/a-/ALV-UjURN2CnPExiwD4ZDpP-ZvKZe8nazt7vp33p7ftRvblNeST58zM,very important app,4,0,5.2.1,2025-09-21 21:55:00,,,5.2.1,Commercial Bank of Ethiopia
5a399dc2-6362-4a7f-8a07-c6450e33859e,Jebril Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjWKQZRZTPFmcP2ZSkzkjS5ZvIfm-0w8AYnPGssB7u2AFXBPvzb-,the best of all mobile banking in Ethiopia works perfectly fine,5,0,5.0.4,2025-09-21 21:05:59,,,5.0.4,Commercial Bank of Ethiopia
cba9cfa7-6ee9-423f-b871-f209fb14e2fc,Ibsaa Abdalayii,https://play-lh.googleusercontent.com/a-/ALV-UjWf5JCM94QCXqImNFgswbQHYwe_eErbx9-rtRlxKEzArw39DDw,ok,5,0,,2025-09-21 20:43:38,,,,Commercial Bank of Ethiopia
698b316c-e942-4097-b0c5-f776f7a6fd64,Dani Trombone,https://play-lh.googleusercontent.com/a-/ALV-UjXWK3ga11KPSrVneXtkvaJa6Yv0HnLYiv4WFZMOF1rjFxi_B3Y1,DANTRO BAND!!!,5,0,5.2.1,2025-09-21 19:18:49,,,5.2.1,Commercial Bank of Ethiopia
047ab6ed-fbb2-4f88-ab6b-7fa4c1e7d2fd,Saad Business group,https://play-lh.googleusercontent.com/a/ACg8ocL5tqfn2fnrFmsaNwbEXWBCGGtEE_ijM4jPVw3uQXXjnHbsrA=mo,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,5,5.2.1,2025-09-20 19:56:30,,,5.2.1,Commercial Bank of Ethiopia
9fe63693-8e5e-4c86-9d29-ff31afd057bf,mikige 29,https://play-lh.googleusercontent.com/a-/ALV-UjWGtx_Pbrh7Mbec0wQJgurP9IlLNxuUOHJ1o7ZSw4U6RHhm1CU,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,11,5.2.1,2025-09-20 15:07:39,,,5.2.1,Commercial Bank of Ethiopia
be342fa9-1e01-4b45-a8e6-666c2fd79fcf,mhmd elsafi.,https://play-lh.googleusercontent.com/a-/ALV-UjW1Ryd4XmEDcsNVxuvg8eMJvzxD2KPM4xKNA3sOlvttbDqdnyDp,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,1,5.2.1,2025-09-20 13:57:42,,,5.2.1,Commercial Bank of Ethiopia
e3d53c9d-ea72-4b26-9e91-ed297fe113b0,Simon Mindahun,https://play-lh.googleusercontent.com/a/ACg8ocLbUskHVaC-SXbEySATCbtRGtgRnWZIV04EcOSzggx02fY-=mo,አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,5,0,5.2.1,2025-09-20 11:52:27,,,5.2.1,Commercial Bank of Ethiopia
84c792e9-34da-4a2f-b0a5-6bc9501495d9,Asfaw,https://play-lh.googleusercontent.com/a/ACg8ocKEk90-KDmvxOYAAt-7QSnCDo-97-EwfVs4yVWSv28LRHxitg=mo,asfaw damse,5,0,5.2.1,2025-09-19 17:10:57,,,5.2.1,Commercial Bank of Ethiopia
81ed803b-e140-457d-bd17-b2f90c3f1641,Tedy Tamiru,https://play-lh.googleusercontent.com/a/ACg8ocKNM-FetnqoYN_hTQSI1c5onv_B1Kd4c-ZAzwmiQ4M0kX37tw=mo,ok,5,0,5.2.1,2025-09-19 16:08:46,,,5.2.1,Commercial Bank of Ethiopia
5895bf2f-9f41-4871-99a6-44ec53480054,Robel Desta,https://play-lh.googleusercontent.com/a/ACg8ocJ3sj1agcQcVur0DOM9DtTqMCWKRUG4p52S-xiZOqphKI-_30c=mo,nice,5,0,5.2.1,2025-09-19 15:04:57,,,5.2.1,Commercial Bank of Ethiopia
70a41c2e-0ebd-47ab-8dba-794b369f529e,Mirhaa Awwol,https://play-lh.googleusercontent.com/a/ACg8ocJjF_PX3KeASn7Zbs_D1Xf7l1VDlxNLXRby48akVuAU8Masng=mo,jabadhaa namatii tolataan,5,0,5.2.1,2025-09-19 14:32:57,,,5.2.1,Commercial Bank of Ethiopia
0edb4624-c49a-4b38-9676-15795535cad4,Mekonen Birhanu,https://play-lh.googleusercontent.com/a-/ALV-UjV35ebKR4Ueol1Y8G9dua0JFqjhmUIQ3kIJZXZpnEk03OEYdqtK,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,20,5.2.1,2025-09-19 10:26:17,,,5.2.1,Commercial Bank of Ethiopia
fc5dec73-4055-497c-abe9-b3e72a9eb973,HENOK TADESSE,https://play-lh.googleusercontent.com/a-/ALV-UjVZIBe0H77DAnMSU0ush5KfBW8ZbcyxX2NTtzExFYZ9Ltabb-bG,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,11,5.2.1,2025-09-18 19:58:07,,,5.2.1,Commercial Bank of Ethiopia
00fa7434-9ab8-403f-8022-245489949f11,Tharjiathjames wejock,https://play-lh.googleusercontent.com/a-/ALV-UjVkxLEKwJIXx1zA9KKyPwGC6SXK4hTqDgoNzqk7_MKpi6_3ds8,Truly amazing!,5,0,5.2.1,2025-09-18 09:44:33,,,5.2.1,Commercial Bank of Ethiopia
d20939ad-edfa-4940-87a0-42390551a420,Amanuel Fan,https://play-lh.googleusercontent.com/a/ACg8ocKgrrV0krMcIVmIJPySh5_tWihNVbyB9QmdSciJY5F15QtGk8NQ=mo,Doesn't have option to generate statement for transactions,3,5,5.2.1,2025-09-18 09:36:32,,,5.2.1,Commercial Bank of Ethiopia
b5678fc9-e018-4c6f-a6d0-d4480254e292,SINTAYEHU DESTA,https://play-lh.googleusercontent.com/a-/ALV-UjXdBP9-OvPpxwlBW3geLjXFhp9ylPsu1OVjELLGoPR37YLWsObx2g,😎,5,0,5.2.1,2025-09-18 00:46:45,,,5.2.1,Commercial Bank of Ethiopia
9463dbb2-43e2-4eab-b681-5290cde6505d,Cade Cabdilaahi,https://play-lh.googleusercontent.com/a/ACg8ocJLOm-M4K75GiOtmzBKox1TXCXDxMl6l_9oPBItW7ViHhZkLA=mo,JanaleBl,5,1,5.2.1,2025-09-17 20:18:10,,,5.2.1,Commercial Bank of Ethiopia
681fa2da-bf4a-4706-906e-f4c6e57a03b4,Ashenafi Haile,https://play-lh.googleusercontent.com/a-/ALV-UjUppac9m4SFuAV0SfTFElH1crI4ATxKmRgAGaf0F0fp1WELdH1b,very good,5,0,5.2.1,2025-09-17 16:10:49,,,5.2.1,Commercial Bank of Ethiopia
9db2e90d-f217-4440-99cf-6e6f6f5a46fc,Nejim Hasen,https://play-lh.googleusercontent.com/a/ACg8ocIL68PwDCuOSqGjAW1zgWYDyd3vpI2aXVs1mWPgzA6LUV7VIg=mo,very good,5,0,,2025-09-17 14:49:31,,,,Commercial Bank of Ethiopia
eb7dd7e2-4cb9-4587-beae-158122e8161c,Teshome Gonfa,https://play-lh.googleusercontent.com/a/ACg8ocKKKChTpPH7PrLhg95UNXahS2VbTzSQ1DX2pUnkCMXTR_dnGA=mo,nice application,5,0,5.2.1,2025-09-17 12:36:20,,,5.2.1,Commercial Bank of Ethiopia
cbea0f3a-64c8-4df1-8894-99c636a3b7f1,Gamachis A Lama,https://play-lh.googleusercontent.com/a/ACg8ocI3ID7tEppguDGUxdybvap0HWydi-_glLO2DQwJLefkv1rbwg=mo,WaaaaaaaW,1,0,5.1.0,2025-09-17 12:26:12,,,5.1.0,Commercial Bank of Ethiopia
df338414-9c67-4832-9823-7e46fd91075d,muaz Abubeker,https://play-lh.googleusercontent.com/a/ACg8ocKDijWMxIdzGViv-NHxDc22Ep2t9X9Nr5eqKzVVM9wV8sBIqg=mo,very nice,5,0,,2025-09-16 22:28:03,,,,Commercial Bank of Ethiopia
95c685cb-8f77-4382-9a2c-0ec1f22370b5,bahta kahsaya balaye,https://play-lh.googleusercontent.com/a/ACg8ocI4yH1jEMj04NuBnQUMO2e2SMYBaVg2xdo8KEYqqzBPmNcUXw=mo,Of,5,0,,2025-09-16 12:18:38,,,,Commercial Bank of Ethiopia
aef081be-7fc2-42f9-9ae7-fb9a292c835b,Melashe Ameshe,https://play-lh.googleusercontent.com/a-/ALV-UjVboQ82_8VIZ1BkZUDgCH8ySBhIqa0PPAqI8yK9FHbbSO0lmeU,it's best app to use recently and upgraded day to day for internationalization,4,1,5.2.1,2025-09-16 10:50:11,,,5.2.1,Commercial Bank of Ethiopia
d8b089cb-de9a-4517-8b8d-8a2789fd177a,Solomon Mulugeta,https://play-lh.googleusercontent.com/a-/ALV-UjWcwJiB8JLRptfSdCL-Z7oNEIVsfG5FnBNaB3qbrk-SAd-QFVDV,Easy to use and not Complicated 👍,5,4,5.2.1,2025-09-15 19:03:48,,,5.2.1,Commercial Bank of Ethiopia
db059b75-96c6-46b6-893f-a12e74ae25b1,mahamed abrar,https://play-lh.googleusercontent.com/a/ACg8ocLWinptP1odFphYjxEebaYB_ncFlsvyylZV5n6VWs0FhE0GcA=mo,apdat the app,5,0,5.2.1,2025-09-14 19:24:01,,,5.2.1,Commercial Bank of Ethiopia
ffabf956-7151-4904-8b48-6277bfb8a5bb,Tesfaye Bayisa,https://play-lh.googleusercontent.com/a-/ALV-UjVfKiyV3PMix2y-A6OCU2BBRAWjQ7xM3cp-ydzGmAdglyosa_U,good in bankin at any time & any where.,5,0,,2025-09-13 23:47:20,,,,Commercial Bank of Ethiopia
81901482-565e-4dc3-859f-ec25ee3c917e,Feisel Finfine,https://play-lh.googleusercontent.com/a/ACg8ocKatfKwUZGwGqD675RXFhm0-2zt3BNvg3hRQrClTSBLrGnM2A=mo,great,5,0,5.2.1,2025-09-13 21:32:19,,,5.2.1,Commercial Bank of Ethiopia
1ebb9f31-ce77-4149-826a-697d986e9ff1,Merhawi . next gen,https://play-lh.googleusercontent.com/a-/ALV-UjWOQwa8SP3FXMzR3Bf_crDDGsEnVNubwVps3g_XaV57YvwJv50,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,1005,5.2.1,2025-09-13 15:13:44,,,5.2.1,Commercial Bank of Ethiopia
26b2c95e-a6f0-436c-9f03-7f9804f40696,Belachew Engidasew,https://play-lh.googleusercontent.com/a/ACg8ocKE4BYQKGOMS311XgZhGPrpPf9Z66G7dljuGDDSQ8tuvliX=mo,it is best to me,1,0,5.1.0,2025-09-13 12:40:50,,,5.1.0,Commercial Bank of Ethiopia
18d048fb-bdd0-409e-b928-2add6e098fd2,Hailzgi Mebrahtom,https://play-lh.googleusercontent.com/a/ACg8ocI0yw4y-8RJhhxPLqRwslE8C36AWw_6uLC28YPkOjdtQ9er6w=mo,hayizgi mebrahtom feshay,5,0,5.2.1,2025-09-13 11:32:59,,,5.2.1,Commercial Bank of Ethiopia
4a5e8528-412c-4a9f-856c-f2ddc63942d6,Molla Esubalewu,https://play-lh.googleusercontent.com/a/ACg8ocLhSzvLB0gVGbahl7zTyLBH-1Ny4NWsL9ag9mWR7jIZiZygtg=mo,best,5,0,5.2.1,2025-09-13 09:07:51,,,5.2.1,Commercial Bank of Ethiopia
d0aa6a9a-b5cf-4757-a158-bbf2513373fd,sisay ayenew,https://play-lh.googleusercontent.com/a/ACg8ocJ8PWXO3f180elUbZFAme7gzuTZtORAtl5Xo7Li5JZ6gC2GUPXY=mo,good,5,0,5.2.1,2025-09-12 19:17:06,,,5.2.1,Commercial Bank of Ethiopia
7e654827-cacc-45ee-9ad7-10859e1f37de,Biruk Asressie,https://play-lh.googleusercontent.com/a/ACg8ocKlGalWuMsJOYEhPXqMeU1vKPkY9CavQbvBDo3dFap_niM7ufEz=mo,great,5,0,5.2.1,2025-09-12 17:13:28,,,5.2.1,Commercial Bank of Ethiopia
89aa8ddd-e35b-472f-a8da-d65c16a07626,amare anara,https://play-lh.googleusercontent.com/a/ACg8ocKJc0S5elkyBZxlHEw4ljdU8SN-Dsy6Pgo-UlfLvxOUFIOdYA=mo,Excellent app,5,0,,2025-09-12 15:00:58,,,,Commercial Bank of Ethiopia
c9813dc7-83ff-4288-852f-14a36ab24f48,Zerihun Beyene,https://play-lh.googleusercontent.com/a/ACg8ocK1nG-XsXM6Qt6g85X09vDakXpmqc5YQIhFBZ1n46ay7RDlWQ=mo,good,5,0,5.2.1,2025-09-12 12:07:23,,,5.2.1,Commercial Bank of Ethiopia
93aec6fd-b95e-497a-bf23-525362628cb8,Mamush Mamush,https://play-lh.googleusercontent.com/a/ACg8ocKIshTBoRSONP9pZCXI_CAeQs5PhU94wJ3EJMrxAbbBFfNbyg=mo,after apdate the app doesn't work any thing else it said enable to connects,1,2,5.2.1,2025-09-12 09:01:39,,,5.2.1,Commercial Bank of Ethiopia
4f5797f9-6c35-4fd6-8ed8-b2ecf912c04a,Selomon Huluf,https://play-lh.googleusercontent.com/a/ACg8ocLzO4XFyXKbj4rnZC-5DLBMxJMIAXimRJ3EzYwCoEWmzSGufw=mo,love,5,0,5.1.0,2025-09-12 08:19:31,,,5.1.0,Commercial Bank of Ethiopia
b8c15aba-a2bd-4b7d-97e7-35e6b1dc7d11,atomsa seboka,https://play-lh.googleusercontent.com/a/ACg8ocLZZVgD1ecsIl5KXnfi1lPOKI7FiXamPu9qac8JmrRcjcI3mkc=mo,good,3,1,5.2.1,2025-09-11 13:56:33,,,5.2.1,Commercial Bank of Ethiopia
5f1427ed-db7c-4427-a256-2678dc2d6dae,Gadisa Shiferaw,https://play-lh.googleusercontent.com/a/ACg8ocJU0hI8lmepz7HPf-aIhNC9J2Gg_yjAApEEaSMly-ickGes0Q=mo,Hasasa bank,1,1,5.2.1,2025-09-11 10:01:34,,,5.2.1,Commercial Bank of Ethiopia
0223c3f1-12d3-4d3d-b2ea-cd980d15ab92,Samuel Fieseha,https://play-lh.googleusercontent.com/a/ACg8ocJzk2gHUYsh5NgWRfL6FeZfadRu_TFAbpFmbbea_4jUqnXG3g=mo,All ways Trusted.,5,0,,2025-09-11 08:42:25,,,,Commercial Bank of Ethiopia
ecc6b893-7ad0-4aac-a571-338dc04914bf,sisay assefa,https://play-lh.googleusercontent.com/a-/ALV-UjVNYcTWc0a7E1UbUQPrDhd_UcUiqVBmywxui5QjPZQiXeVfWrxc,best MB application in Ethiopia financial sector.,5,0,5.2.1,2025-09-11 06:39:40,,,5.2.1,Commercial Bank of Ethiopia
86ce8a7e-e618-46cd-9f8e-1da785c2fec1,Cuba Tsegaye,https://play-lh.googleusercontent.com/a-/ALV-UjUQDmrktzfjXre5IW6PQM3-DWSEbM3RYLbKuEUDIgeFUs6OYlM,I like this app,5,0,5.2.1,2025-09-11 06:29:46,,,5.2.1,Commercial Bank of Ethiopia
c6e99e08-ceae-4c1c-9293-ca30ff43e70f,Negede Teshome,https://play-lh.googleusercontent.com/a-/ALV-UjXQuFSLlHSeabqG6nxpH3gN0E7N1CUKFUV35n_3enQD-c60aOw,am tired why I have to update every 5 day,1,0,5.2.1,2025-09-11 05:00:14,,,5.2.1,Commercial Bank of Ethiopia
9317c368-d68b-4fa0-8ee6-d66fdf611484,dawit p,https://play-lh.googleusercontent.com/a-/ALV-UjVJ5k9ycB-lMATPtZn7X6LGHuv4Etie8uI1F-FSLg2paopp-ELD,excellent,5,0,5.2.1,2025-09-10 20:55:36,,,5.2.1,Commercial Bank of Ethiopia
028ae5d6-e79b-4abb-a620-e164623430e2,Amir Kelil,https://play-lh.googleusercontent.com/a-/ALV-UjVekFUV6juZ4ivhQMfcrWWs4DyExfhjha7Vif05zVzlxqqNqbpA,best,5,0,,2025-09-10 19:00:16,,,,Commercial Bank of Ethiopia
b2aef3b3-8737-42f8-8e7f-bdec1aa31885,Natnael Tessema,https://play-lh.googleusercontent.com/a-/ALV-UjVePOW1M3tyLC-ab-Yu4kUm9J2yJPKoXd1Tln0ik8MHVWzpkFP6,usb debugig mode bicha off endidereg axrigu like awash bank,1,0,5.2.1,2025-09-10 17:45:50,,,5.2.1,Commercial Bank of Ethiopia
346f5446-e8ba-405b-b52e-b28f5c24c351,Saaddaam Kaamaal,https://play-lh.googleusercontent.com/a-/ALV-UjVj4EtoqXfTwr_-EDSEOF1cJ_OZqRNyxYoUOv_fldWdOGNAvgm2,good morning 🙏,5,0,5.2.1,2025-09-10 07:39:49,,,5.2.1,Commercial Bank of Ethiopia
3bd19bd8-b148-4476-ab68-16eff8d9f543,Glory City,https://play-lh.googleusercontent.com/a-/ALV-UjVioHOOc0HWz-mii8MLY6H7dq1tb2fwmZFttdsJVTznGNoB0erd,nice,5,0,,2025-09-09 17:02:31,,,,Commercial Bank of Ethiopia
a5fe1d74-b071-4dfe-9e46-145d7223be32,Mulgata Abeba,https://play-lh.googleusercontent.com/a/ACg8ocKHNBnRPQe6GcQldCq7mCLPKK-09m7QQGS2rR0AfUdafWrbhA=mo,am happy 😃,5,0,5.2.1,2025-09-09 11:57:20,,,5.2.1,Commercial Bank of Ethiopia
1fade184-0a71-4398-a719-bb0438af50f6,Emebet Assefa,https://play-lh.googleusercontent.com/a/ACg8ocJ__8J-UeMHf36vtVh3QYspfCMpJvWZDWR1UgpLn27raMaDyA=mo,good,5,0,5.2.1,2025-09-09 11:40:21,,,5.2.1,Commercial Bank of Ethiopia
d2967159-0513-4bd3-a122-e855b3209489,danel andom,https://play-lh.googleusercontent.com/a/ACg8ocKgzzkaqp8YRbG6uUXLOuhoOvESZnv0PtWk1w1uKwDvaVGfLA=mo,wowww,5,0,5.1.0,2025-09-08 20:07:26,,,5.1.0,Commercial Bank of Ethiopia
91b8975e-d52a-4a6a-9193-793f667e2252,Kahiru Nasir,https://play-lh.googleusercontent.com/a-/ALV-UjW3BE6X64r6_q3TpxvTEvKr2L0o5bNHy8CU6e7_YG-mUH9952I,KEHRU nasir AbFIXA,5,0,,2025-09-08 20:06:34,,,,Commercial Bank of Ethiopia
cd72e0bb-cfe7-4308-ac51-89496b89cf89,Rufael Philipos,https://play-lh.googleusercontent.com/a/ACg8ocKX6F77NB16UGQNDr-M1su_F0lPcd112lTlWblvPzwP6rVIUQ=mo,It is well organized.,5,1,5.2.1,2025-09-08 16:22:41,,,5.2.1,Commercial Bank of Ethiopia
38c1f9f8-9c4a-4f71-8400-9f98003c50a5,Amanuel Debebe,https://play-lh.googleusercontent.com/a-/ALV-UjVDp_WKV1l3LV_Kkq9y3xhqJJcxi0m51M5ImTy1Xpmy0DISA_5r,Can't see the nearest Branch or ATM available,2,4,5.2.1,2025-09-08 13:24:27,,,5.2.1,Commercial Bank of Ethiopia
fc1e8d0a-c3b5-4bf6-8a1e-53c4d632e1f4,Tekle Mehari,https://play-lh.googleusercontent.com/a/ACg8ocKxo1CvQ08X6dXOrlXiJDGRSC_klj-I6lYxc1JXuPjujQnFtg=mo,excellent,5,0,,2025-09-08 08:28:57,,,,Commercial Bank of Ethiopia
7031ccb7-7b08-4a10-a241-44fbd621c542,Fekade Desalegn Fetene,https://play-lh.googleusercontent.com/a-/ALV-UjWYgqpYVt0xr7WhewHTaLa_t38z8I7rVi8jxzZZgQWXlXGQHkfC,very good,5,0,,2025-09-07 17:14:53,,,,Commercial Bank of Ethiopia
308b1e0f-ac76-4a4d-b236-c08eb9bea906,Yetimwork Shewatatek,https://play-lh.googleusercontent.com/a/ACg8ocLCA4zlZ9CNDwGgUstf98TkFO5OAVReZcKdYx7bYr_NJu_RPw=mo,the app does not open,1,0,5.2.1,2025-09-07 12:54:04,,,5.2.1,Commercial Bank of Ethiopia
2282390a-1484-4d5e-bf31-bbb27d183515,PRIME EDUCATIONAL CONSULTANCY,https://play-lh.googleusercontent.com/a-/ALV-UjWBeAYFsGVN30vGVWx__TL_grlhqhIEJZJslCD1VHSEDgBUX0U,from Monk,3,0,5.2.1,2025-09-06 21:58:29,,,5.2.1,Commercial Bank of Ethiopia
cf460082-aaf9-4a02-a229-4028cdf95a91,Das Kemer,https://play-lh.googleusercontent.com/a/ACg8ocIWWi5a9cmtbqtCYbzUdG9hBZx-XGdouK1kC23dnl1hvc3iqQ=mo,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",5,44,5.2.1,2025-09-06 20:38:32,,,5.2.1,Commercial Bank of Ethiopia
c706e1f8-b031-4088-b2e6-8c5ee13edebd,Mahlet Ejigsemahu,https://play-lh.googleusercontent.com/a-/ALV-UjXpTMUgnFdjv3oTOkQnDrq71VekgEF3HgHMlHbXicm1HXn2OMzP,incredible,5,0,,2025-09-06 14:37:57,,,,Commercial Bank of Ethiopia
056de2e4-cac0-4b50-a7e0-1f0afaa82f4a,Mintesnot Yihanes,https://play-lh.googleusercontent.com/a/ACg8ocKd3MlCdibnnRXHSVFrh8OO82EtVEmu00YfoWbAzcfrftmClg=mo,good,5,0,5.0.4,2025-09-06 14:37:42,,,5.0.4,Commercial Bank of Ethiopia
